image_path,label,original_split,split
data/raw/Testing/glioma/Te-gl_345.jpg,glioma,Testing,train
data/raw/Training/pituitary/Tr-pi_1234.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_261.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_22.jpg,pituitary,Training,train
data/raw/Testing/notumor/Te-no_31.jpg,notumor,Testing,train
data/raw/Testing/pituitary/Te-pi_342.jpg,pituitary,Testing,train
data/raw/Training/notumor/Tr-no_801.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_654.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_858.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_1075.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_1155.jpg,pituitary,Training,train
data/raw/Testing/meningioma/Te-me_152.jpg,meningioma,Testing,train
data/raw/Training/notumor/Tr-no_300.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_273.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_1357.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_880.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_1275.jpg,pituitary,Training,train
data/raw/Testing/pituitary/Te-pi_370.jpg,pituitary,Testing,train
data/raw/Training/pituitary/Tr-pi_144.jpg,pituitary,Training,train
data/raw/Testing/glioma/Te-gl_165.jpg,glioma,Testing,train
data/raw/Training/notumor/Tr-no_240.jpg,notumor,Training,train
data/raw/Testing/notumor/Te-no_36.jpg,notumor,Testing,train
data/raw/Training/notumor/Tr-no_286.jpg,notumor,Training,train
data/raw/Training/pituitary/Tr-pi_147.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-aug-me_89.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_1199.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_1040.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_114.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_409.jpg,pituitary,Training,train
data/raw/Testing/glioma/Te-gl_308.jpg,glioma,Testing,train
data/raw/Training/pituitary/Tr-pi_297.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_1098.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_596.jpg,notumor,Training,train
data/raw/Testing/meningioma/Te-me_28.jpg,meningioma,Testing,train
data/raw/Training/meningioma/Tr-me_1233.jpg,meningioma,Training,train
data/raw/Testing/notumor/Te-no_209.jpg,notumor,Testing,train
data/raw/Training/glioma/Tr-gl_696.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_301.jpg,pituitary,Training,train
data/raw/Testing/pituitary/Te-pi_395.jpg,pituitary,Testing,train
data/raw/Training/meningioma/Tr-me_249.jpg,meningioma,Training,train
data/raw/Testing/notumor/Te-no_114.jpg,notumor,Testing,train
data/raw/Testing/notumor/Te-no_359.jpg,notumor,Testing,train
data/raw/Training/meningioma/Tr-me_801.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_577.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_1013.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_1394.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_250.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_11.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_930.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_1150.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_628.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_1028.jpg,notumor,Training,train
data/raw/Testing/pituitary/Te-pi_49.jpg,pituitary,Testing,train
data/raw/Training/notumor/Tr-no_1255.jpg,notumor,Training,train
data/raw/Testing/glioma/Te-gl_40.jpg,glioma,Testing,train
data/raw/Training/pituitary/Tr-pi_805.jpg,pituitary,Training,train
data/raw/Testing/meningioma/Te-me_144.jpg,meningioma,Testing,train
data/raw/Training/glioma/Tr-gl_621.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_536.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_524.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_1344.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-aug-me_82.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_918.jpg,pituitary,Training,train
data/raw/Training/pituitary/Tr-pi_1324.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_1223.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_461.jpg,notumor,Training,train
data/raw/Testing/meningioma/Te-me_215.jpg,meningioma,Testing,train
data/raw/Training/meningioma/Tr-me_380.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_167.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_726.jpg,glioma,Training,train
data/raw/Testing/pituitary/Te-pi_299.jpg,pituitary,Testing,train
data/raw/Training/notumor/Tr-no_705.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_363.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_496.jpg,notumor,Training,train
data/raw/Training/pituitary/Tr-pi_386.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_241.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_1128.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_130.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_1120.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_1053.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_1108.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_1363.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_228.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_366.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_447.jpg,glioma,Training,train
data/raw/Testing/pituitary/Te-pi_81.jpg,pituitary,Testing,train
data/raw/Training/pituitary/Tr-pi_300.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_1301.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_1241.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_34.jpg,notumor,Training,train
data/raw/Testing/pituitary/Te-pi_151.jpg,pituitary,Testing,train
data/raw/Training/notumor/Tr-no_202.jpg,notumor,Training,train
data/raw/Training/pituitary/Tr-pi_209.jpg,pituitary,Training,train
data/raw/Testing/pituitary/Te-pi_285.jpg,pituitary,Testing,train
data/raw/Training/meningioma/Tr-aug-me_75.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_747.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_172.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_1295.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_1259.jpg,notumor,Training,train
data/raw/Testing/pituitary/Te-pi_265.jpg,pituitary,Testing,train
data/raw/Training/glioma/Tr-gl_1326.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_1378.jpg,glioma,Training,train
data/raw/Training/meningioma/Tr-me_658.jpg,meningioma,Training,train
data/raw/Training/meningioma/Tr-me_1012.jpg,meningioma,Training,train
data/raw/Testing/notumor/Te-no_256.jpg,notumor,Testing,train
data/raw/Testing/meningioma/Te-me_155.jpg,meningioma,Testing,train
data/raw/Testing/glioma/Te-gl_37.jpg,glioma,Testing,train
data/raw/Training/notumor/Tr-no_544.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_600.jpg,meningioma,Training,train
data/raw/Testing/glioma/Te-gl_54.jpg,glioma,Testing,train
data/raw/Training/notumor/Tr-no_815.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_604.jpg,glioma,Training,train
data/raw/Testing/meningioma/Te-me_147.jpg,meningioma,Testing,train
data/raw/Training/notumor/Tr-no_1215.jpg,notumor,Training,train
data/raw/Testing/notumor/Te-no_159.jpg,notumor,Testing,train
data/raw/Testing/glioma/Te-gl_217.jpg,glioma,Testing,train
data/raw/Testing/notumor/Te-no_332.jpg,notumor,Testing,train
data/raw/Training/notumor/Tr-no_746.jpg,notumor,Training,train
data/raw/Testing/pituitary/Te-pi_144.jpg,pituitary,Testing,train
data/raw/Training/meningioma/Tr-me_583.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_922.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_1088.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_38.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_128.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_1081.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_378.jpg,notumor,Training,train
data/raw/Testing/glioma/Te-gl_227.jpg,glioma,Testing,train
data/raw/Testing/meningioma/Te-me_258.jpg,meningioma,Testing,train
data/raw/Testing/meningioma/Te-aug-me_55.jpg,meningioma,Testing,train
data/raw/Testing/meningioma/Te-me_59.jpg,meningioma,Testing,train
data/raw/Training/notumor/Tr-no_862.jpg,notumor,Training,train
data/raw/Testing/pituitary/Te-pi_31.jpg,pituitary,Testing,train
data/raw/Testing/pituitary/Te-pi_184.jpg,pituitary,Testing,train
data/raw/Training/meningioma/Tr-me_911.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_671.jpg,glioma,Training,train
data/raw/Training/meningioma/Tr-me_114.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_142.jpg,pituitary,Training,train
data/raw/Training/pituitary/Tr-pi_1129.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_434.jpg,meningioma,Training,train
data/raw/Testing/notumor/Te-no_307.jpg,notumor,Testing,train
data/raw/Training/notumor/Tr-no_403.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_472.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_550.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_250.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_219.jpg,glioma,Training,train
data/raw/Testing/meningioma/Te-aug-me_78.jpg,meningioma,Testing,train
data/raw/Training/pituitary/Tr-pi_1088.jpg,pituitary,Training,train
data/raw/Testing/notumor/Te-no_10.jpg,notumor,Testing,train
data/raw/Training/notumor/Tr-no_1331.jpg,notumor,Training,train
data/raw/Testing/meningioma/Te-me_150.jpg,meningioma,Testing,train
data/raw/Training/meningioma/Tr-me_3.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_583.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_407.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_612.jpg,glioma,Training,train
data/raw/Testing/notumor/Te-no_108.jpg,notumor,Testing,train
data/raw/Training/pituitary/Tr-pi_320.jpg,pituitary,Training,train
data/raw/Training/pituitary/Tr-pi_1029.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_1211.jpg,meningioma,Training,train
data/raw/Testing/notumor/Te-no_170.jpg,notumor,Testing,train
data/raw/Testing/pituitary/Te-pi_156.jpg,pituitary,Testing,train
data/raw/Training/meningioma/Tr-me_297.jpg,meningioma,Training,train
data/raw/Testing/glioma/Te-gl_400.jpg,glioma,Testing,train
data/raw/Training/notumor/Tr-no_825.jpg,notumor,Training,train
data/raw/Testing/pituitary/Te-pi_98.jpg,pituitary,Testing,train
data/raw/Training/notumor/Tr-no_291.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_284.jpg,notumor,Training,train
data/raw/Training/pituitary/Tr-pi_455.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_605.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_588.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_1398.jpg,notumor,Training,train
data/raw/Training/pituitary/Tr-pi_1115.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_237.jpg,notumor,Training,train
data/raw/Testing/notumor/Te-no_204.jpg,notumor,Testing,train
data/raw/Training/meningioma/Tr-aug-me_39.jpg,meningioma,Training,train
data/raw/Testing/pituitary/Te-pi_380.jpg,pituitary,Testing,train
data/raw/Training/notumor/Tr-no_177.jpg,notumor,Training,train
data/raw/Testing/pituitary/Te-pi_162.jpg,pituitary,Testing,train
data/raw/Training/meningioma/Tr-me_521.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_1341.jpg,glioma,Training,train
data/raw/Testing/meningioma/Te-aug-me_41.jpg,meningioma,Testing,train
data/raw/Training/meningioma/Tr-me_1164.jpg,meningioma,Training,train
data/raw/Testing/notumor/Te-no_131.jpg,notumor,Testing,train
data/raw/Testing/meningioma/Te-me_42.jpg,meningioma,Testing,train
data/raw/Training/notumor/Tr-no_809.jpg,notumor,Training,train
data/raw/Testing/meningioma/Te-me_11.jpg,meningioma,Testing,train
data/raw/Testing/meningioma/Te-me_63.jpg,meningioma,Testing,train
data/raw/Training/glioma/Tr-gl_658.jpg,glioma,Training,train
data/raw/Training/meningioma/Tr-me_179.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_828.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_1294.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_104.jpg,notumor,Training,train
data/raw/Testing/meningioma/Te-me_55.jpg,meningioma,Testing,train
data/raw/Testing/notumor/Te-no_318.jpg,notumor,Testing,train
data/raw/Training/pituitary/Tr-pi_236.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_1349.jpg,notumor,Training,train
data/raw/Testing/meningioma/Te-me_158.jpg,meningioma,Testing,train
data/raw/Training/glioma/Tr-gl_1188.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_90.jpg,glioma,Training,train
data/raw/Testing/notumor/Te-no_296.jpg,notumor,Testing,train
data/raw/Training/notumor/Tr-no_121.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_584.jpg,glioma,Training,train
data/raw/Testing/glioma/Te-gl_256.jpg,glioma,Testing,train
data/raw/Training/notumor/Tr-no_299.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_621.jpg,meningioma,Training,train
data/raw/Testing/meningioma/Te-me_265.jpg,meningioma,Testing,train
data/raw/Training/meningioma/Tr-aug-me_17.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_622.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_889.jpg,glioma,Training,train
data/raw/Testing/meningioma/Te-me_236.jpg,meningioma,Testing,train
data/raw/Testing/meningioma/Te-me_154.jpg,meningioma,Testing,train
data/raw/Training/glioma/Tr-gl_290.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_958.jpg,pituitary,Training,train
data/raw/Testing/pituitary/Te-pi_46.jpg,pituitary,Testing,train
data/raw/Training/glioma/Tr-gl_259.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_970.jpg,pituitary,Training,train
data/raw/Training/pituitary/Tr-pi_945.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_318.jpg,notumor,Training,train
data/raw/Testing/glioma/Te-gl_118.jpg,glioma,Testing,train
data/raw/Training/meningioma/Tr-me_51.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_44.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_1187.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_582.jpg,notumor,Training,train
data/raw/Training/pituitary/Tr-pi_111.jpg,pituitary,Training,train
data/raw/Testing/pituitary/Te-pi_345.jpg,pituitary,Testing,train
data/raw/Training/notumor/Tr-no_1169.jpg,notumor,Training,train
data/raw/Testing/glioma/Te-gl_115.jpg,glioma,Testing,train
data/raw/Training/pituitary/Tr-pi_1110.jpg,pituitary,Training,train
data/raw/Training/pituitary/Tr-pi_1130.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_140.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_625.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_983.jpg,notumor,Training,train
data/raw/Training/pituitary/Tr-pi_1392.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_364.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_952.jpg,notumor,Training,train
data/raw/Testing/glioma/Te-gl_340.jpg,glioma,Testing,train
data/raw/Training/notumor/Tr-no_843.jpg,notumor,Training,train
data/raw/Training/pituitary/Tr-pi_540.jpg,pituitary,Training,train
data/raw/Testing/glioma/Te-gl_12.jpg,glioma,Testing,train
data/raw/Testing/glioma/Te-gl_10.jpg,glioma,Testing,train
data/raw/Training/notumor/Tr-no_1296.jpg,notumor,Training,train
data/raw/Training/pituitary/Tr-pi_225.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_740.jpg,notumor,Training,train
data/raw/Testing/notumor/Te-no_105.jpg,notumor,Testing,train
data/raw/Training/meningioma/Tr-me_191.jpg,meningioma,Training,train
data/raw/Training/meningioma/Tr-aug-me_41.jpg,meningioma,Training,train
data/raw/Training/meningioma/Tr-me_1212.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_34.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_240.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_106.jpg,glioma,Training,train
data/raw/Testing/notumor/Te-no_381.jpg,notumor,Testing,train
data/raw/Training/pituitary/Tr-pi_330.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_1013.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_873.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_911.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_785.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_24.jpg,glioma,Training,train
data/raw/Testing/notumor/Te-no_273.jpg,notumor,Testing,train
data/raw/Training/pituitary/Tr-pi_623.jpg,pituitary,Training,train
data/raw/Training/pituitary/Tr-pi_342.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_1148.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_501.jpg,glioma,Training,train
data/raw/Training/meningioma/Tr-me_1014.jpg,meningioma,Training,train
data/raw/Testing/meningioma/Te-aug-me_83.jpg,meningioma,Testing,train
data/raw/Training/notumor/Tr-no_604.jpg,notumor,Training,train
data/raw/Training/pituitary/Tr-pi_396.jpg,pituitary,Training,train
data/raw/Testing/glioma/Te-gl_102.jpg,glioma,Testing,train
data/raw/Training/glioma/Tr-gl_583.jpg,glioma,Training,train
data/raw/Training/meningioma/Tr-me_563.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_865.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_39.jpg,glioma,Training,train
data/raw/Training/meningioma/Tr-me_1107.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_1059.jpg,pituitary,Training,train
data/raw/Testing/notumor/Te-no_310.jpg,notumor,Testing,train
data/raw/Training/notumor/Tr-no_1200.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_222.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_274.jpg,glioma,Training,train
data/raw/Training/meningioma/Tr-me_373.jpg,meningioma,Training,train
data/raw/Testing/glioma/Te-gl_259.jpg,glioma,Testing,train
data/raw/Training/notumor/Tr-no_944.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_818.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_548.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_152.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_822.jpg,notumor,Training,train
data/raw/Testing/pituitary/Te-pi_96.jpg,pituitary,Testing,train
data/raw/Testing/notumor/Te-no_228.jpg,notumor,Testing,train
data/raw/Training/notumor/Tr-no_666.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_463.jpg,glioma,Training,train
data/raw/Testing/pituitary/Te-pi_314.jpg,pituitary,Testing,train
data/raw/Testing/pituitary/Te-pi_149.jpg,pituitary,Testing,train
data/raw/Testing/glioma/Te-gl_141.jpg,glioma,Testing,train
data/raw/Training/notumor/Tr-no_696.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_764.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_680.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_1222.jpg,glioma,Training,train
data/raw/Testing/notumor/Te-no_287.jpg,notumor,Testing,train
data/raw/Training/notumor/Tr-no_324.jpg,notumor,Training,train
data/raw/Testing/notumor/Te-no_97.jpg,notumor,Testing,train
data/raw/Training/meningioma/Tr-me_850.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_429.jpg,pituitary,Training,train
data/raw/Training/pituitary/Tr-pi_1011.jpg,pituitary,Training,train
data/raw/Testing/pituitary/Te-pi_139.jpg,pituitary,Testing,train
data/raw/Training/pituitary/Tr-pi_457.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_45.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_957.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_678.jpg,meningioma,Training,train
data/raw/Testing/pituitary/Te-pi_290.jpg,pituitary,Testing,train
data/raw/Training/pituitary/Tr-pi_1205.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_626.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_624.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_182.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_1168.jpg,notumor,Training,train
data/raw/Testing/meningioma/Te-me_67.jpg,meningioma,Testing,train
data/raw/Training/pituitary/Tr-pi_1399.jpg,pituitary,Training,train
data/raw/Testing/notumor/Te-no_82.jpg,notumor,Testing,train
data/raw/Training/pituitary/Tr-pi_57.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_1021.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_487.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_306.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_373.jpg,notumor,Training,train
data/raw/Testing/meningioma/Te-me_60.jpg,meningioma,Testing,train
data/raw/Testing/notumor/Te-no_196.jpg,notumor,Testing,train
data/raw/Training/meningioma/Tr-me_552.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_1244.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_1079.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_1299.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_720.jpg,glioma,Training,train
data/raw/Testing/meningioma/Te-aug-me_20.jpg,meningioma,Testing,train
data/raw/Testing/meningioma/Te-me_206.jpg,meningioma,Testing,train
data/raw/Training/glioma/Tr-gl_1312.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_150.jpg,pituitary,Training,train
data/raw/Training/pituitary/Tr-pi_383.jpg,pituitary,Training,train
data/raw/Testing/meningioma/Te-me_198.jpg,meningioma,Testing,train
data/raw/Training/pituitary/Tr-pi_127.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_368.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_1339.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_729.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_92.jpg,glioma,Training,train
data/raw/Testing/glioma/Te-gl_2.jpg,glioma,Testing,train
data/raw/Training/pituitary/Tr-pi_282.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_16.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_1337.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_1239.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_352.jpg,notumor,Training,train
data/raw/Testing/glioma/Te-gl_357.jpg,glioma,Testing,train
data/raw/Training/notumor/Tr-no_565.jpg,notumor,Training,train
data/raw/Testing/meningioma/Te-aug-me_42.jpg,meningioma,Testing,train
data/raw/Testing/meningioma/Te-aug-me_46.jpg,meningioma,Testing,train
data/raw/Testing/notumor/Te-no_278.jpg,notumor,Testing,train
data/raw/Training/glioma/Tr-gl_1114.jpg,glioma,Training,train
data/raw/Training/meningioma/Tr-me_673.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_190.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_632.jpg,glioma,Training,train
data/raw/Training/meningioma/Tr-me_75.jpg,meningioma,Training,train
data/raw/Testing/notumor/Te-no_320.jpg,notumor,Testing,train
data/raw/Training/meningioma/Tr-me_1110.jpg,meningioma,Training,train
data/raw/Testing/glioma/Te-gl_397.jpg,glioma,Testing,train
data/raw/Testing/meningioma/Te-me_96.jpg,meningioma,Testing,train
data/raw/Training/glioma/Tr-gl_1246.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_599.jpg,notumor,Training,train
data/raw/Testing/glioma/Te-gl_91.jpg,glioma,Testing,train
data/raw/Training/meningioma/Tr-me_1201.jpg,meningioma,Training,train
data/raw/Training/glioma/Tr-gl_1066.jpg,glioma,Training,train
data/raw/Training/notumor/Tr-no_712.jpg,notumor,Training,train
data/raw/Training/notumor/Tr-no_717.jpg,notumor,Training,train
data/raw/Testing/glioma/Te-gl_274.jpg,glioma,Testing,train
data/raw/Testing/notumor/Te-no_186.jpg,notumor,Testing,train
data/raw/Training/pituitary/Tr-pi_967.jpg,pituitary,Training,train
data/raw/Training/pituitary/Tr-pi_121.jpg,pituitary,Training,train
data/raw/Training/pituitary/Tr-pi_1079.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_1203.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_1268.jpg,pituitary,Training,train
data/raw/Training/meningioma/Tr-me_460.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_44.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_808.jpg,notumor,Training,train
data/raw/Training/pituitary/Tr-pi_787.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_888.jpg,glioma,Training,train
data/raw/Training/pituitary/Tr-pi_1265.jpg,pituitary,Training,train
data/raw/Training/pituitary/Tr-pi_1302.jpg,pituitary,Training,train
data/raw/Testing/notumor/Te-no_295.jpg,notumor,Testing,train
data/raw/Training/meningioma/Tr-me_344.jpg,meningioma,Training,train
data/raw/Training/meningioma/Tr-me_462.jpg,meningioma,Training,train
data/raw/Training/meningioma/Tr-me_822.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_799.jpg,pituitary,Training,train
data/raw/Training/pituitary/Tr-pi_844.jpg,pituitary,Training,train
data/raw/Training/notumor/Tr-no_1147.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_609.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_771.jpg,notumor,Training,train
data/raw/Testing/notumor/Te-no_206.jpg,notumor,Testing,train
data/raw/Training/meningioma/Tr-me_692.jpg,meningioma,Training,train
data/raw/Training/notumor/Tr-no_749.jpg,notumor,Training,train
data/raw/Training/glioma/Tr-gl_1385.jpg,glioma,Training,train
data/raw/Training/meningioma/Tr-me_703.jpg,meningioma,Training,train
data/raw/Training/pituitary/Tr-pi_217.jpg,pituitary,Training,train
data/raw/Training/glioma/Tr-gl_1249.jpg,glioma,Training,train
data/raw/Training/glioma/Tr-gl_451.jpg,glioma,Training,train
data/raw/Testing/glioma/Te-gl_304.jpg,glioma,Testing,train
data/raw/Training/notumor/Tr-no_648.jpg,notumor,Training,train
data/raw/Training/meningioma/Tr-me_948.jpg,meningioma,Training,train
data/raw/Training/meningioma/Tr-me_19.jpg,meningioma,Training,train
